store_id,date,day_of_week,is_weekend,is_public_holiday,is_school_term,is_retail_peak,demand_index,transaction_count,sales_amount
5,2025-07-19,5,True,False,False,True,320.49,320,11294.97
6,2025-07-19,5,True,False,False,True,183.67,184,6466.9
7,2025-07-19,5,True,False,False,True,195.46,195,10703.18
8,2025-07-19,5,True,False,False,True,235.41,235,12045.34
9,2025-07-19,5,True,False,False,True,179.83,180,6734.17
10,2025-07-19,5,True,False,False,True,182.99,183,7984.86
11,2025-07-19,5,True,False,False,True,236.54,237,12673.31
12,2025-07-19,5,True,False,False,True,214.91,215,8269.31
1,2025-07-20,6,True,False,False,True,137.18,137,5174.12
2,2025-07-20,6,True,False,False,True,305.37,305,15051.41
3,2025-07-20,6,True,False,False,True,71.03,71,2757.09
4,2025-07-20,6,True,False,False,True,141.01,141,7166.42
5,2025-07-20,6,True,False,False,True,244.13,244,12045.39
6,2025-07-20,6,True,False,False,True,262.74,263,11608.66
7,2025-07-20,6,True,False,False,True,223.78,224,8479.75
8,2025-07-20,6,True,False,False,True,161.0,161,7984.91
9,2025-07-20,6,True,False,False,True,176.61,177,8777.36
10,2025-07-20,6,True,False,False,True,181.01,181,6872.56
11,2025-07-20,6,True,False,False,True,270.65,271,12303.44
12,2025-07-20,6,True,False,False,True,222.65,223,8984.35
1,2025-07-21,0,False,False,True,False,70.58,71,2926.98
2,2025-07-21,0,False,False,True,False,151.26,151,7781.36
3,2025-07-21,0,False,False,True,False,107.23,107,4531.74
4,2025-07-21,0,False,False,True,False,106.73,107,4796.34
5,2025-07-21,0,False,False,True,False,154.75,155,8393.69
6,2025-07-21,0,False,False,True,False,145.3,145,5248.61
7,2025-07-21,0,False,False,True,False,119.52,120,4635.43
8,2025-07-21,0,False,False,True,False,113.29,113,5538.49
9,2025-07-21,0,False,False,True,False,77.17,77,4213.27
10,2025-07-21,0,False,False,True,False,139.79,140,6714.03
11,2025-07-21,0,False,False,True,False,156.3,156,8336.98
12,2025-07-21,0,False,False,True,False,130.19,130,5536.55
1,2025-07-22,1,False,False,True,False,100.43,100,4692.9
2,2025-07-22,1,False,False,True,False,112.56,113,5181.01
3,2025-07-22,1,False,False,True,False,99.99,100,3870.83
4,2025-07-22,1,False,False,True,False,138.65,139,6215.95
5,2025-07-22,1,False,False,True,False,178.55,179,7821.17
6,2025-07-22,1,False,False,True,False,160.31,160,8507.81
7,2025-07-22,1,False,False,True,False,134.06,134,6194.79
8,2025-07-22,1,False,False,True,False,118.0,118,5104.93
9,2025-07-22,1,False,False,True,False,102.58,103,4552.35
10,2025-07-22,1,False,False,True,False,118.39,118,5533.96
11,2025-07-22,1,False,False,True,False,135.82,136,5082.0
12,2025-07-22,1,False,False,True,False,102.92,103,3761.01
1,2025-07-23,2,False,False,True,False,92.63,93,4529.82
2,2025-07-23,2,False,False,True,False,181.06,181,9231.55
3,2025-07-23,2,False,False,True,False,105.84,106,4921.76
4,2025-07-23,2,False,False,True,False,102.47,102,3803.13
5,2025-07-23,2,False,False,True,False,145.26,145,7012.12
6,2025-07-23,2,False,False,True,False,128.59,129,5644.91
7,2025-07-23,2,False,False,True,False,128.15,128,4592.15
8,2025-07-23,2,False,False,True,False,86.59,87,3442.13
9,2025-07-23,2,False,False,True,False,99.31,99,4281.37
10,2025-07-23,2,False,False,True,False,106.74,107,3934.15
11,2025-07-23,2,False,False,True,False,153.13,153,5437.41
12,2025-07-23,2,False,False,True,False,167.0,167,7418.2
1,2025-07-24,3,False,False,True,False,88.26,88,3203.32
2,2025-07-24,3,False,False,True,False,138.63,139,7481.98
3,2025-07-24,3,False,False,True,False,125.77,126,4877.84
4,2025-07-24,3,False,False,True,False,160.37,160,8055.05
5,2025-07-24,3,False,False,True,False,176.46,176,6515.9
6,2025-07-24,3,False,False,True,False,196.68,197,7138.57
7,2025-07-24,3,False,False,True,False,135.49,135,5419.41
8,2025-07-24,3,False,False,True,False,126.66,127,4892.72
9,2025-07-24,3,False,False,True,False,124.25,124,6341.65
10,2025-07-24,3,False,False,True,False,166.15,166,6916.89
11,2025-07-24,3,False,False,True,False,197.93,198,7136.82
12,2025-07-24,3,False,False,True,False,135.06,135,6742.27
1,2025-07-25,4,False,False,True,False,125.46,125,4824.45
2,2025-07-25,4,False,False,True,False,214.5,215,7847.89
3,2025-07-25,4,False,False,True,False,87.02,87,3318.32
4,2025-07-25,4,False,False,True,False,185.8,186,9647.8
5,2025-07-25,4,False,False,True,False,229.14,229,9793.11
6,2025-07-25,4,False,False,True,False,219.46,219,7787.22
7,2025-07-25,4,False,False,True,False,164.73,165,6185.52
8,2025-07-25,4,False,False,True,False,169.06,169,6233.64
9,2025-07-25,4,False,False,True,False,92.02,92,4544.78
10,2025-07-25,4,False,False,True,False,157.58,158,6781.39
11,2025-07-25,4,False,False,True,False,183.36,183,8032.44
12,2025-07-25,4,False,False,True,False,149.33,149,8185.69
1,2025-07-26,5,True,False,True,False,172.24,172,6239.33
2,2025-07-26,5,True,False,True,False,234.64,235,12716.44
3,2025-07-26,5,True,False,True,False,179.44,179,8893.27
4,2025-07-26,5,True,False,True,False,219.29,219,9626.69
5,2025-07-26,5,True,False,True,False,217.43,217,7801.56
6,2025-07-26,5,True,False,True,False,298.96,299,14926.9
7,2025-07-26,5,True,False,True,False,208.42,208,11285.31
8,2025-07-26,5,True,False,True,False,158.97,159,6009.34
9,2025-07-26,5,True,False,True,False,125.63,126,5571.54
10,2025-07-26,5,True,False,True,False,227.73,228,11008.45
11,2025-07-26,5,True,False,True,False,239.95,240,9695.84
12,2025-07-26,5,True,False,True,False,163.65,164,6466.39
1,2025-07-27,6,True,False,True,False,128.57,129,6553.0
2,2025-07-27,6,True,False,True,False,197.69,198,7609.71
3,2025-07-27,6,True,False,True,False,109.11,109,4522.46
4,2025-07-27,6,True,False,True,False,137.68,138,6581.97
5,2025-07-27,6,True,False,True,False,222.3,222,10907.8
6,2025-07-27,6,True,False,True,False,259.78,260,13649.93
7,2025-07-27,6,True,False,True,False,182.13,182,8501.57
8,2025-07-27,6,True,False,True,False,172.04,172,6373.11
9,2025-07-27,6,True,False,True,False,104.48,104,4419.97
10,2025-07-27,6,True,False,True,False,178.36,178,7411.42
11,2025-07-27,6,True,False,True,False,214.41,214,9266.87
12,2025-07-27,6,True,False,True,False,141.18,141,6873.46
1,2025-07-28,0,False,False,True,False,70.74,71,3537.65
2,2025-07-28,0,False,False,True,False,153.66,154,5522.47
3,2025-07-28,0,False,False,True,False,109.75,110,3928.94
4,2025-07-28,0,False,False,True,False,150.11,150,6781.71
5,2025-07-28,0,False,False,True,False,158.95,159,6255.65
6,2025-07-28,0,False,False,True,False,165.75,166,9040.04
7,2025-07-28,0,False,False,True,False,128.88,129,6581.7
8,2025-07-28,0,False,False,True,False,131.06,131,5122.3
9,2025-07-28,0,False,False,True,False,94.16,94,4469.7
10,2025-07-28,0,False,False,True,False,143.01,143,5041.13
11,2025-07-28,0,False,False,True,False,172.12,172,9127.98
12,2025-07-28,0,False,False,True,False,82.92,83,3497.49
1,2025-07-29,1,False,False,True,False,89.71,90,4878.9
2,2025-07-29,1,False,False,True,False,138.71,139,6351.9
3,2025-07-29,1,False,False,True,False,79.69,80,4147.88
4,2025-07-29,1,False,False,True,False,93.11,93,4680.28
5,2025-07-29,1,False,False,True,False,124.16,124,6063.67
6,2025-07-29,1,False,False,True,False,117.57,118,6016.21
7,2025-07-29,1,False,False,True,False,95.86,96,3766.75
8,2025-07-29,1,False,False,True,False,128.87,129,6132.14
9,2025-07-29,1,False,False,True,False,100.23,100,4314.83
10,2025-07-29,1,False,False,True,False,127.36,127,5707.94
11,2025-07-29,1,False,False,True,False,200.82,201,10522.08
12,2025-07-29,1,False,False,True,False,131.76,132,5732.92
1,2025-07-30,2,False,False,True,False,116.72,117,4627.02
2,2025-07-30,2,False,False,True,False,132.7,133,6777.76
3,2025-07-30,2,False,False,True,False,79.86,80,3508.62
4,2025-07-30,2,False,False,True,False,147.42,147,7901.47
5,2025-07-30,2,False,False,True,False,141.99,142,5055.57
6,2025-07-30,2,False,False,True,False,122.29,122,4889.96
7,2025-07-30,2,False,False,True,False,111.02,111,4816.54
8,2025-07-30,2,False,False,True,False,140.41,140,4992.2
9,2025-07-30,2,False,False,True,False,122.13,122,4738.06
10,2025-07-30,2,False,False,True,False,119.1,119,5225.87
11,2025-07-30,2,False,False,True,False,127.88,128,5970.97
12,2025-07-30,2,False,False,True,False,103.27,103,5168.22
1,2025-07-31,3,False,False,True,False,102.15,102,4655.12
2,2025-07-31,3,False,False,True,False,164.12,164,6959.78
3,2025-07-31,3,False,False,True,False,91.1,91,4188.99
4,2025-07-31,3,False,False,True,False,137.04,137,5067.14
5,2025-07-31,3,False,False,True,False,197.11,197,9451.34
6,2025-07-31,3,False,False,True,False,164.8,165,8153.8
7,2025-07-31,3,False,False,True,False,156.0,156,8508.33
8,2025-07-31,3,False,False,True,False,86.96,87,4447.25
9,2025-07-31,3,False,False,True,False,100.31,100,4628.16
10,2025-07-31,3,False,False,True,False,154.28,154,6392.71
11,2025-07-31,3,False,False,True,False,152.01,152,5802.41
12,2025-07-31,3,False,False,True,False,149.59,150,7468.93
1,2025-08-01,4,False,False,True,False,91.07,91,4685.29
2,2025-08-01,4,False,False,True,False,192.11,192,8532.26
3,2025-08-01,4,False,False,True,False,82.75,83,3583.69
4,2025-08-01,4,False,False,True,False,114.93,115,4464.46
5,2025-08-01,4,False,False,True,False,241.24,241,13071.3
6,2025-08-01,4,False,False,True,False,204.6,205,8055.29
7,2025-08-01,4,False,False,True,False,142.52,143,6951.06
8,2025-08-01,4,False,False,True,False,162.11,162,6953.34
9,2025-08-01,4,False,False,True,False,84.01,84,4346.9
10,2025-08-01,4,False,False,True,False,187.41,187,8892.03
11,2025-08-01,4,False,False,True,False,253.54,254,11092.03
12,2025-08-01,4,False,False,True,False,133.37,133,6345.78
1,2025-08-02,5,True,False,True,False,155.61,156,7759.73
2,2025-08-02,5,True,False,True,False,224.9,225,8541.73
3,2025-08-02,5,True,False,True,False,146.46,146,6126.31
4,2025-08-02,5,True,False,True,False,152.26,152,7944.52
5,2025-08-02,5,True,False,True,False,243.11,243,11790.9
6,2025-08-02,5,True,False,True,False,210.11,210,11228.99
7,2025-08-02,5,True,False,True,False,140.79,141,5311.84
8,2025-08-02,5,True,False,True,False,155.02,155,8075.64
9,2025-08-02,5,True,False,True,False,151.85,152,6402.15
10,2025-08-02,5,True,False,True,False,200.33,200,9318.1
11,2025-08-02,5,True,False,True,False,236.99,237,11171.16
12,2025-08-02,5,True,False,True,False,155.46,155,8315.08
1,2025-08-03,6,True,False,True,False,76.9,77,3088.17
2,2025-08-03,6,True,False,True,False,263.6,264,11967.15
3,2025-08-03,6,True,False,True,False,132.64,133,5543.54
4,2025-08-03,6,True,False,True,False,196.65,197,7614.81
5,2025-08-03,6,True,False,True,False,251.67,252,13830.49
6,2025-08-03,6,True,False,True,False,209.14,209,8552.79
7,2025-08-03,6,True,False,True,False,173.47,173,7434.02
8,2025-08-03,6,True,False,True,False,126.25,126,5932.85
9,2025-08-03,6,True,False,True,False,123.17,123,5638.76
10,2025-08-03,6,True,False,True,False,168.33,168,7385.35
11,2025-08-03,6,True,False,True,False,263.29,263,9440.49
12,2025-08-03,6,True,False,True,False,142.59,143,5508.99
1,2025-08-04,0,False,False,True,False,68.7,69,2829.27
2,2025-08-04,0,False,False,True,False,149.8,150,5313.62
3,2025-08-04,0,False,False,True,False,81.58,82,4097.78
4,2025-08-04,0,False,False,True,False,100.54,101,3626.59
5,2025-08-04,0,False,False,True,False,167.19,167,6707.9
6,2025-08-04,0,False,False,True,False,107.23,107,4198.54
7,2025-08-04,0,False,False,True,False,103.74,104,4566.65
8,2025-08-04,0,False,False,True,False,128.89,129,6491.47
9,2025-08-04,0,False,False,True,False,64.16,64,3507.26
10,2025-08-04,0,False,False,True,False,112.85,113,6120.3
11,2025-08-04,0,False,False,True,False,171.04,171,6207.11
12,2025-08-04,0,False,False,True,False,79.5,79,2906.9
1,2025-08-05,1,False,False,True,False,93.46,93,3416.97
2,2025-08-05,1,False,False,True,False,162.01,162,5939.67
3,2025-08-05,1,False,False,True,False,91.9,92,4693.68
4,2025-08-05,1,False,False,True,False,130.77,131,4735.37
5,2025-08-05,1,False,False,True,False,152.12,152,6043.43
6,2025-08-05,1,False,False,True,False,130.65,131,6791.24
7,2025-08-05,1,False,False,True,False,179.61,180,6987.99
8,2025-08-05,1,False,False,True,False,148.57,149,7927.59
9,2025-08-05,1,False,False,True,False,86.3,86,4012.7
10,2025-08-05,1,False,False,True,False,99.6,100,4179.71
11,2025-08-05,1,False,False,True,False,138.03,138,4895.96
12,2025-08-05,1,False,False,True,False,107.55,108,5369.05
1,2025-08-06,2,False,False,True,False,84.44,84,4231.92
2,2025-08-06,2,False,False,True,False,186.99,187,9354.63
3,2025-08-06,2,False,False,True,False,99.73,100,5479.86
4,2025-08-06,2,False,False,True,False,157.97,158,6123.04
5,2025-08-06,2,False,False,True,False,199.08,199,10051.27
6,2025-08-06,2,False,False,True,False,180.67,181,9590.24
7,2025-08-06,2,False,False,True,False,150.79,151,7486.6
8,2025-08-06,2,False,False,True,False,126.59,127,6942.75
9,2025-08-06,2,False,False,True,False,122.14,122,5567.99
10,2025-08-06,2,False,False,True,False,156.01,156,7228.04
11,2025-08-06,2,False,False,True,False,190.31,190,7499.84
12,2025-08-06,2,False,False,True,False,144.91,145,5392.39
1,2025-08-07,3,False,False,True,False,114.45,114,4313.91
2,2025-08-07,3,False,False,True,False,207.61,208,8193.67
3,2025-08-07,3,False,False,True,False,93.45,93,4558.22
4,2025-08-07,3,False,False,True,False,145.0,145,5639.68
5,2025-08-07,3,False,False,True,False,143.38,143,6569.47
6,2025-08-07,3,False,False,True,False,144.9,145,6402.51
7,2025-08-07,3,False,False,True,False,125.95,126,5141.23
8,2025-08-07,3,False,False,True,False,131.6,132,7206.61
9,2025-08-07,3,False,False,True,False,73.76,74,3836.43
10,2025-08-07,3,False,False,True,False,165.3,165,7038.63
11,2025-08-07,3,False,False,True,False,245.32,245,12007.6
12,2025-08-07,3,False,False,True,False,95.39,95,5048.19
1,2025-08-08,4,False,False,True,False,94.51,95,5085.84
2,2025-08-08,4,False,False,True,False,224.72,225,10221.63
3,2025-08-08,4,False,False,True,False,121.02,121,4302.81
4,2025-08-08,4,False,False,True,False,184.02,184,7421.65
5,2025-08-08,4,False,False,True,False,209.56,210,10695.42
6,2025-08-08,4,False,False,True,False,219.12,219,11149.85
7,2025-08-08,4,False,False,True,False,203.84,204,7462.53
8,2025-08-08,4,False,False,True,False,144.54,145,5082.55
9,2025-08-08,4,False,False,True,False,161.02,161,6797.63
10,2025-08-08,4,False,False,True,False,138.29,138,5000.01
11,2025-08-08,4,False,False,True,False,149.58,150,7063.1
12,2025-08-08,4,False,False,True,False,131.14,131,7124.39
1,2025-08-09,5,True,False,True,False,157.31,157,5908.99
2,2025-08-09,5,True,False,True,False,242.62,243,8611.28
3,2025-08-09,5,True,False,True,False,137.98,138,6902.15
4,2025-08-09,5,True,False,True,False,204.9,205,10340.18
5,2025-08-09,5,True,False,True,False,218.75,219,9004.39
6,2025-08-09,5,True,False,True,False,209.4,209,8905.46
7,2025-08-09,5,True,False,True,False,106.33,106,4156.31
8,2025-08-09,5,True,False,True,False,192.84,193,10113.94
9,2025-08-09,5,True,False,True,False,80.94,81,3958.78
10,2025-08-09,5,True,False,True,False,209.14,209,7888.78
11,2025-08-09,5,True,False,True,False,309.42,309,15419.04
12,2025-08-09,5,True,False,True,False,179.98,180,7589.34
1,2025-08-10,6,True,False,True,False,97.67,98,4806.64
2,2025-08-10,6,True,False,True,False,198.9,199,9273.03
3,2025-08-10,6,True,False,True,False,128.22,128,6002.69
4,2025-08-10,6,True,False,True,False,150.93,151,6813.24
5,2025-08-10,6,True,False,True,False,255.2,255,10871.83
6,2025-08-10,6,True,False,True,False,236.04,236,10157.24
7,2025-08-10,6,True,False,True,False,158.09,158,7337.21
8,2025-08-10,6,True,False,True,False,166.94,167,7159.14
9,2025-08-10,6,True,False,True,False,131.48,131,5251.97
10,2025-08-10,6,True,False,True,False,179.31,179,6349.59
11,2025-08-10,6,True,False,True,False,195.03,195,9017.18
12,2025-08-10,6,True,False,True,False,153.01,153,7290.36
1,2025-08-11,0,False,False,True,False,84.23,84,3633.27
2,2025-08-11,0,False,False,True,False,160.03,160,6417.38
3,2025-08-11,0,False,False,True,False,59.72,60,2966.72
4,2025-08-11,0,False,False,True,False,95.37,95,3725.06
5,2025-08-11,0,False,False,True,False,159.98,160,5666.78
6,2025-08-11,0,False,False,True,False,94.97,95,5201.67
7,2025-08-11,0,False,False,True,False,91.82,92,4851.79
8,2025-08-11,0,False,False,True,False,114.17,114,5940.69
9,2025-08-11,0,False,False,True,False,88.04,88,3579.23
10,2025-08-11,0,False,False,True,False,140.49,140,6494.17
11,2025-08-11,0,False,False,True,False,163.3,163,6464.05
12,2025-08-11,0,False,False,True,False,124.29,124,5950.6
1,2025-08-12,1,False,False,True,False,60.13,60,2185.42
2,2025-08-12,1,False,False,True,False,188.93,189,9300.53
3,2025-08-12,1,False,False,True,False,99.94,100,4938.09
4,2025-08-12,1,False,False,True,False,113.03,113,4938.55
5,2025-08-12,1,False,False,True,False,156.58,157,8305.91
6,2025-08-12,1,False,False,True,False,153.0,153,7247.62
7,2025-08-12,1,False,False,True,False,122.26,122,6249.36
8,2025-08-12,1,False,False,True,False,102.97,103,5215.05
9,2025-08-12,1,False,False,True,False,79.13,79,3587.42
10,2025-08-12,1,False,False,True,False,127.4,127,6179.16
11,2025-08-12,1,False,False,True,False,160.26,160,6007.29
12,2025-08-12,1,False,False,True,False,101.41,101,5051.07
1,2025-08-13,2,False,False,True,False,107.8,108,4747.7
2,2025-08-13,2,False,False,True,False,165.57,166,8308.76
3,2025-08-13,2,False,False,True,False,79.1,79,3388.1
4,2025-08-13,2,False,False,True,False,147.41,147,7034.53
5,2025-08-13,2,False,False,True,False,139.5,140,7404.42
6,2025-08-13,2,False,False,True,False,241.76,242,10680.6
7,2025-08-13,2,False,False,True,False,149.92,150,6206.56
8,2025-08-13,2,False,False,True,False,96.12,96,5075.59
9,2025-08-13,2,False,False,True,False,104.1,104,5348.51
10,2025-08-13,2,False,False,True,False,157.6,158,8041.92
11,2025-08-13,2,False,False,True,False,149.63,150,7768.05
12,2025-08-13,2,False,False,True,False,126.2,126,6428.85
1,2025-08-14,3,False,False,True,False,115.19,115,4092.7
2,2025-08-14,3,False,False,True,False,213.4,213,10152.07
3,2025-08-14,3,False,False,True,False,64.63,65,3038.12
4,2025-08-14,3,False,False,True,False,148.59,149,5953.86
5,2025-08-14,3,False,False,True,False,134.97,135,5502.38
6,2025-08-14,3,False,False,True,False,125.99,126,4979.17
7,2025-08-14,3,False,False,True,False,105.02,105,5671.32
8,2025-08-14,3,False,False,True,False,149.83,150,6388.96
9,2025-08-14,3,False,False,True,False,84.63,85,3317.18
10,2025-08-14,3,False,False,True,False,137.12,137,6244.87
11,2025-08-14,3,False,False,True,False,174.93,175,9364.07
12,2025-08-14,3,False,False,True,False,109.28,109,4492.61
1,2025-08-15,4,False,False,True,False,140.3,140,5969.84
2,2025-08-15,4,False,False,True,False,175.69,176,8607.42
3,2025-08-15,4,False,False,True,False,105.21,105,4359.31
4,2025-08-15,4,False,False,True,False,225.37,225,10743.22
5,2025-08-15,4,False,False,True,False,238.59,239,12749.52
6,2025-08-15,4,False,False,True,False,145.26,145,5103.47
7,2025-08-15,4,False,False,True,False,167.46,167,8892.2
8,2025-08-15,4,False,False,True,False,139.53,140,6102.11
9,2025-08-15,4,False,False,True,False,93.7,94,4108.96
10,2025-08-15,4,False,False,True,False,94.19,94,4591.53
11,2025-08-15,4,False,False,True,False,175.76,176,7520.13
12,2025-08-15,4,False,False,True,False,178.1,178,9169.97
